Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType
,Actor12_00,,Character0,,,,,知ってる人？,,,
,Actor06_01,,Character2,,,,,もちろんだ,,,
Balloon,Character2,3,,,,,,,,,
,Actor06_00,,Character2,,,,,皆、すごく\nいい仲間だった,,,
,Actor06_00,,Character2,,,,,今、この集落があるのも\n彼女たちのおかげ,,,
,Actor12_00,,Character0,,,,,そんなにすごい人達なの！？,,,
,Actor12_00,,Character0,,,,,どんな話か教えてよ？,,,
,Actor06_04,,Character2,,,,,自分は構わない\nただ……,,,
,Actor12_00,,Character0,,,,,ただ……？,,,
Balloon,Character2,9,,,,,,,,,
,Actor06_01,,Character2,,,,,なにかおいしいものと交換する\nそしたら、話してあげてもいい,,,
,Actor12_00,,Character0,,,,,お、おいしいもの……？,,,
,Actor12_00,,Character0,,,,,そうだなぁ……\nおかあさん料理好きだから,,,
,Actor12_00,,Character0,,,,,お姉ちゃん\n今日はうちに遊びにこない？,,,
,Actor06_01,,Character2,,,,,おお、何やら期待できそう,,,
,Actor06_01,,Character2,,,,,長い話になるから\n今日は、小僧の家で食べながら語るとでもしよう,,,
,Actor06_00,,Character2,,,,,この集落を復興させた\n魔法使いのお話を……,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
,,,,,,,,「ひびかけ色のキセキ」　　　　　　　　　　　　了,,,
Wait,,,,,,1,,,,,
,,,,,,,,クリア特典１\nマリーが使えるようになりました。,,,
,,,,,,,,クリア特典２\nチャレンジステージが開放されました。,,,
,,,,,,,,クリア特典３\nミュージックルームが選べるようになりました。,,,
,,,,,,,,チャレンジステージ、その他おまけ要素は\nステージ選択から入ることができます。,,,
EndScenario,,,,,,,,,,,
