Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType
Balloon,Character2,8,,,,,,,,,
,Actor05_02,,Character2,,,,,……,,,
,Actor03_03,,Character0,,,,,無理しないでね,,,
,Actor05_00,,Character2,,,,,はい……\nでも、良かったです,,,
,Actor05_00,,Character2,,,,,リジェさんが居てくれて,,,
,Actor03_03,,Character0,,,,,あ、うーん……,,,
,Actor03_00,,Character0,,,,,何か気恥ずかしいな\n本当に、私の生徒さんだったらいいのに,,,
Balloon,Character2,2,,,,,,,,,
,Actor05_03,,Character2,,,,,本当の生徒さん？,,,
,Actor03_00,,Character0,,,,,私、普段は教師をしているんだ\nここからすっごい遠くの田舎だけどね,,,
,Actor05_00,,Character2,,,,,リジェ先生……？,,,
,Actor03_00,,Character0,,,,,そういうことになるかな……,,,
,Actor03_00,,Character0,,,,,子供ばっかりだから\nシイナちゃんぐらいの歳の子はいないけど,,,
,Actor05_00,,Character2,,,,,そうだったんですか、でも……,,,
Balloon,Character2,5,,,,,,,,,
,Actor05_04,,Character2,,,,,ちゃん付けはやめてください\nそんなに子供じゃないですよ！,,,
,Actor03_01,,Character0,,,,,えー……\nだってこんなに可愛いのに,,,
,Actor05_04,,Character2,,,,,ダメです,,,
,Actor03_00,,Character0,,,,,シイナさん？,,,
,Actor05_00,,Character2,,,,,はい？,,,
,Actor03_00,,Character0,,,,,……シイナ！,,,
,Actor05_03,,Character2,,,,,はい！,,,
Balloon,Character0,3,,,,,,,,,
,Actor03_01,,Character0,,,,,へへ……やっぱりシイナちゃんの方が,,,
,Actor05_04,,Character2,,,,,嫌です,,,
Balloon,Character0,8,,,,,,,,,
,Actor03_03,,Character0,,,,,はい、ゴメンナサイ,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
