Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType
,Actor03_00,,Character0,,,,,みんな、腹違いだから\n半分しか血は繋がってないけどね,,,
,Actor05_02,,Character2,,,,,あ……\n聞かないほうがよかったでしょうか,,,
,Actor03_01,,Character0,,,,,ううん、全然,,,
,Actor03_00,,Character0,,,,,シイナちゃんは、兄弟いるの？,,,
,Actor05_00,,Character2,,,,,わたしは、一人っ子です,,,
,Actor03_01,,Character0,,,,,そっかぁ\nなるほどね……へへ,,,
Balloon,Character2,7,,,,,,,,,
,Actor05_02,,Character2,,,,,何ですか？\nその気持ち悪い笑い方……,,,
,Actor03_03,,Character0,,,,,いや～\nきっと大事に育てられたんだろうなってね,,,
,Actor03_01,,Character0,,,,,だって、こんなに可愛らしいんだもん,,,
,Actor05_03,,Character2,,,,,……！,,,
,Actor05_04,,Character2,,,,,だからって……！\n頭をなでていい理由にはならないと思います,,,
,Actor03_01,,Character0,,,,,えー、子供とのスキンシップは大事なんだよ,,,
Balloon,Character2,5,,,,,,,,,
,Actor05_04,,Character2,,,,,だから、子供扱いしないでください！,,,
,Actor03_03,,Character0,,,,,あ……さては遅れた反抗期？,,,
,Actor05_02,,Character2,,,,,はぁ……\nもういいですよ,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character2,,,,,少し、休んでいようか,,,
,Actor03_00,,Character2,,,,,意外と、助けが向こうからやってくるかもしれないよ,,,
,Actor05_02,,Character0,,,,,その可能性は少ないですよね……,,,
,Actor05_02,,Character0,,,,,学期前で生徒も少ないですし\n戦争に駆り出されて、大人達も留守にしていますから,,,
,Actor03_00,,Character2,,,,,焦っても仕方ないよ,,,
,Actor05_00,,Character0,,,,,そうですね,,,
Wait,,,,,,1,,,,,
Balloon,Character2,8,,,,,,,,,
,Actor03_02,,Character2,,,,,はぁ、少し疲れちゃったな……,,,
,Actor05_02,,Character0,,,,,わたしも少し疲れました,,,
,Actor05_02,,Character0,,,,,魔法がこれほど消耗するものだなんて\n思っていなかったです,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
