Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType
,Actor02_01,,Character0,,,,,しかし、どうして、こんなガキ共と\n一緒に実験しないといけないんだ,,,
Balloon,Character2,7,,,,,,,,,
,Actor07_00,,Character2,,,,,ちょっと、ガキって誰のこと言ってるのかしら？,,,
,Actor02_01,,Character0,,,,,あんたら二人に決まってるじゃない,,,
,Actor07_00,,Character2,,,,,アタシは、特待生で推薦で入学予定なの,,,
,Actor07_00,,Character2,,,,,魔法だって、入学する前なのに\n使えるんだから！,,,
,Actor05_02,,Character0,,,,,す、すごいです、マリーさん,,,
,Actor07_00,,Character2,,,,,あはは、たいしたことないわよ,,,
,Actor05_02,,Character0,,,,,わたし、魔法のこと\nいまいちよくわからなくて……,,,
,Actor07_00,,Character2,,,,,ふーん\nだったら、そこの金髪に聞いてみたら？,,,
,Actor07_00,,Character2,,,,,凄腕の魔法使いって話なんでしょ,,,
Balloon,Character0,6,,,,,,,,,
,Actor02_02,,Character0,,,,,誰が金髪だよ……,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor07_00,,Character2,,,,,これだけ待たせておいて……\n誰も来ないじゃない,,,
,Actor05_02,,Character0,,,,,確かに……\nだいぶ時間を過ぎてしまいました,,,
FadeOut,black,,,,,,,,,,
,Actor04_03,,Character2,,,,,これは、誰かの夢か何か……？,,,
,Actor04_03,,Character2,,,,,マリーとソラさんは\n会っていたことがあったのでしょうか？,,,
,Actor04_03,,Character2,,,,,それに、シイナさんも……,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor02_02,,Character0,,,,,まったく\nいつまでガキのお守りさせるつもりだよ,,,
,Actor07_00,,Character2,,,,,なんか、あたし、飽きちゃった,,,
Balloon,Character2,9,,,,,,,,,
,Actor07_00,,Character2,,,,,ねぇねぇ、向こうの方に\n探検しに行かない？,,,
,Actor05_02,,Character0,,,,,え……\n勝手に移動したら不味いんじゃ,,,
,Actor07_00,,Character2,,,,,ソラ、案内しなさいよ,,,
Balloon,Character0,5,,,,,,,,,
,Actor02_02,,Character0,,,,,何であたしが命令されないといけないんだ,,,
,Actor07_00,,Character2,,,,,だって、道知らないもの,,,
,Actor02_02,,Character0,,,,,だったら、勝手にすればいいじゃない,,,
,Actor07_00,,Character2,,,,,ふーん\nじゃあ、勝手にさせてもらうから,,,
,Actor07_00,,Character2,,,,,行こう、シイナ,,,
Balloon,Character0,6,,,,,,,,,
,Actor05_02,,Character0,,,,,え、えぇー……,,,
FadeOut,black,,,,,,,,,,
Bg,stage13,,Picture1,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor07_00,,Character2,,,,,うわぁ……\nすごい綺麗な水晶,,,
,Actor05_03,,Character0,,,,,な、なんだか\n吸い込まれそうです,,,
,Actor05_00,,Character0,,,,,あ、あれはなんでしょう,,,
,Actor07_00,,Character2,,,,,あれって\n台に乗っかってる黒いやつ？,,,
Balloon,Character2,9,,,,,,,,,
,Actor07_00,,Character2,,,,,って、すごい\n光ってる、行ってみよう！,,,
PlaySe,step01,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character2,,,,,はぁ……\n何であたしついてきたんだろ,,,
PlaySe,step01,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor07_00,,Character2,,,,,明らかに他の水晶と違いそう\nそれに、何か力を感じるね,,,
,Actor07_00,,Character2,,,,,ちょっとだけ\n触ってみようかな……,,,
Balloon,Character0,8,,,,,,,,,
,Actor05_02,,Character0,,,,,や、やめておいたほうがいいと思いますけど……,,,
,Actor07_00,,Character2,,,,,大丈夫だって,,,
StopBgm2,,,,,,2,,,,,
PlaySe,Skill2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor07_00,,Character2,,,,,え……？,,,
FadeOut,#00000068,,,,,,,,,,
FadeOut,black,,,,,,,,,,
,Actor05_03,,Character0,,,,,すごく眩しい光……\nマリーさん、大丈夫ですか？,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,,,いきなり光りだして……,,,
,Actor02_04,,Character2,,,,,何が起きたんだよ、まったく……,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
,Actor05_00,,Character0,,,,,あ……,,,
Balloon,Character0,8,,,,,,,,,
,Actor05_03,,Character0,,,,,マリーさん……？,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
Bg,Chimera,,Picture2,,,,,,,,
PlaySe,Monster2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor05_02,,Character0,,,,,え……？,,,
Balloon,Character0,1,,,,,,,,,
,Actor05_03,,Character0,,,,,な、なんですか、この化け物！？,,,
PlaySe,Earth5,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_03,,Character2,,,,,何、ぼさっとしてるんだよ！？,,,
,Actor05_02,,Character0,,,,,マリーさん……は？,,,
Wait,,,,,,1,,,,,
,Actor02_03,,Character2,,,,,よくわからないけど\nこの化け物が手にしているの……,,,
,Actor02_03,,Character2,,,,,さっきの黒い水晶だよね,,,
,Actor05_02,,Character0,,,,,と、いうことは……,,,
PlaySe,Monster4,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character0,,,,,うわぁ！,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_03,,Character2,,,,,危ないから、下がってて！,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
LayerOff,Picture2,,,,,,,,,,
PlaySe,Skill2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Thunder9,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Thunder5,80,100,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor05_03,,Character0,,,,,す、すごい魔力……,,,
PlayBgm,ふろーずん風車,100,100,,,,,,,,
,Actor02_04,,Character2,,,,,はぁ……、はぁ……\n手をかけさせないでよ,,,
,Actor02_00,,Character2,,,,,黒い水晶……\nこれさえ手から引き剥がせれば,,,
PlaySe,Skill2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,6,,,,,,,,,
,Actor02_04,,Character2,,,,,う……\nなに、これ……,,,
,Actor02_04,,Character2,,,,,魔力が体中に流れ込んで……！？,,,
PlaySe,Skill2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_03,,Character2,,,,,手から……\n離れてくれない！,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,,,たすけて……,,,
,Actor05_03,,Character0,,,,,ソラ……さん？,,,
,Actor02_04,,Character2,,,,,助けてよ！,,,
,Actor02_03,,Character2,,,,,このままじゃ、あたしも\n化け物に……？,,,
Balloon,Character2,7,,,,,,,,,
,Actor02_04,,Character2,,,,,冗談じゃない\nこんな力、弾き返してやる！,,,
PlaySe,Skill2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Crash,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,,,っぐ……,,,
,Actor05_02,,Character0,,,,,だ、大丈夫ですか……？,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,,,あ、あたしは……\nなんとか,,,
,Actor02_03,,Character2,,,,,さっきの水晶は……？,,,
,Actor05_02,,Character0,,,,,ヒビが割れて……\n黒い何かが湧き出てます,,,
,Actor02_04,,Character2,,,,,噂で聞いたことがある,,,
,Actor02_04,,Character2,,,,,学校が魔法で発展したのには\n何か特別なモノが関係していたって……,,,
,Actor02_03,,Character2,,,,,もしかして……,,,
Balloon,Character0,1,,,,,,,,,
,Actor05_02,,Character0,,,,,ど、どうしましょう！？,,,
,Actor02_00,,Character2,,,,,こうなったら\nこの黒い水晶ごと壊して……,,,
,Actor02_04,,Character2,,,,,っく……,,,
,Actor05_02,,Character0,,,,,ソラさん！？,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_04,,Character2,,,,,魔力が、身体に廻ってくれない！？,,,
PlaySe,Monster4,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,,,こいつ、まだ息があるのか……,,,
PlaySe,Monster4,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,,,っく……このままじゃ,,,
FadeOut,black,,,,,,,,,,
PlaySe,Skill2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Explosion5,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor02_04,,Character2,,,,,あれ……,,,
,Actor05_02,,Character0,,,,,で、できてるでしょうか……？,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_03,,Character2,,,,,シイナ！？,,,
PlaySe,Monster4,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character0,,,,,あ……\n当たってないみたいです,,,
PlaySe,Skill2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Explosion5,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor02_03,,Character2,,,,,すごい……威力……,,,
Balloon,Character2,2,,,,,,,,,
,Actor02_03,,Character2,,,,,水晶から漏れてる力を使いこなしてる！？,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character0,,,,,うまく、制御が……,,,
,Actor02_00,,Character2,,,,,照準が滅茶苦茶だよ,,,
,Actor02_00,,Character2,,,,,あたしと一緒に魔法を撃ちだすよ\nシイナは魔力を集めることだけに集中して,,,
,Actor05_03,,Character0,,,,,え……、は、はい！,,,
PlaySe,Skill2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Explosion5,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Wait,,,,,,1,,,,,
PlaySe,Monster4,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character0,1,,,,,,,,,
,Actor05_02,,Character0,,,,,あ、当たりました！\nだけど……,,,
PlaySe,Monster4,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor02_01,,Character2,,,,,フフ……\nしぶといね,,,
,Actor02_00,,Character2,,,,,こいつも、水晶の力に影響されているな……,,,
,Actor05_02,,Character0,,,,,え……？,,,
,Actor02_00,,Character2,,,,,逃げるよ\n今日あったことは誰にも話しちゃダメだ,,,
,Actor05_02,,Character0,,,,,で、でも\nマリーさんは……,,,
Balloon,Character2,5,,,,,,,,,
,Actor02_00,,Character2,,,,,いいから、言うこと聞く！,,,
,Actor02_04,,Character2,,,,,あれはもう人間じゃない,,,
,Actor02_00,,Character2,,,,,それに、今のあたしらじゃ\n倒せるかどうかわかったもんじゃない,,,
,Actor02_00,,Character2,,,,,シイナを、部外者を\nこれ以上巻き込むわけにはいかないんだ,,,
FadeOut,black,,,,,,,,,,
Bg,stage12,,Picture1,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor02_00,,Character2,,,,,な、なんとか\n逃げて来られた、みたいね,,,
Balloon,Character2,7,,,,,,,,,
,Actor02_04,,Character2,,,,,っく……,,,
,Actor05_02,,Character0,,,,,ソラさん……！？,,,
,Actor02_03,,Character2,,,,,あたしのことはいいから,,,
Wait,,,,,,1,,,,,
,Actor02_02,,Character2,,,,,シイナ、ちょっと後ろ向いて,,,
,Actor05_03,,Character0,,,,,え……？,,,
,Actor02_02,,Character2,,,,,シイナには魔法の才能がある\nそれも、あたしよりもずっと強い力だよ,,,
,Actor02_02,,Character2,,,,,だから、特別に使いこなせるように\nアドバイスをしてあげる,,,
,Actor05_02,,Character0,,,,,は、はぁ……,,,
,Actor02_02,,Character2,,,,,魔法は人の心に作用するんだ,,,
,Actor02_01,,Character2,,,,,シイナの場合は黒属性みたいだから……,,,
,Actor02_01,,Character2,,,,,破壊、欠落、損害とかネガティブなことを\n考えながら撃つと、もっと良くなるよ,,,
,Actor05_02,,Character0,,,,,な、なんだか\n物騒なキーワードばかりですね,,,
Balloon,Character2,9,,,,,,,,,
,Actor02_01,,Character2,,,,,そうだね\n体現すると、こんな感じだよ,,,
PlaySe,Thunder2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor05_03,,Character0,,,,,あ……,,,
,Actor05_03,,Character0,,,,,\^,,,
PlaySe,Earth6,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor02_01,,Character2,,,,,脳の信号って\n電気が走って起きてるんだってね……,,,
,Actor02_02,,Character2,,,,,悪いけど\n今日のことは絶対に思い出さないでよね,,,
,Actor02_02,,Character2,,,,,化け物のことも\nあのおかしな水晶のことも、全部,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,,,く……\nあの水晶に触れてからというもの,,,
Balloon,Character2,7,,,,,,,,,
,Actor02_04,,Character2,,,,,全然、身体に魔力が廻ってこない……,,,
Wait,,,,,,1,,,,,
,Actor02_01,,Character2,,,,,仕方ない……\n施設のブレーカー落とす電気ぐらいはイケるかな,,,
FadeOut,black,,,,,,,,,,
Bg,stage5,,Picture1,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
PlaySe,Equip2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,,,……,,,
,Actor02_02,,Character2,,,,,まぁ、なにも知らずに\n学校生活を送ればいいよ、シイナは……,,,
,Actor02_02,,Character2,,,,,今日のこと\n責任があるとすれば、全部あたしにあるんだし,,,
,Actor02_02,,Character2,,,,,裏で工作しなくても\n魔法使えなければ、目をつけられなくなるだろうし,,,
Balloon,Character2,7,,,,,,,,,
,Actor02_04,,Character2,,,,,でも、マリーのことは……,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,,,くそ……\nどうして魔力が全然回復しないんだ！？,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,,,でも、あの化け物は隠しようがない,,,
,Actor02_00,,Character2,,,,,あの水晶……完全に壊すことが出来たら\nマリーを戻すことができるのかな,,,
,Actor02_00,,Character2,,,,,あたしの今の力で出来るかどうか……,,,
,Actor02_00,,Character2,,,,,いや、なんとかなると思うしかない\nだって、あたしは……,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_02,,Character2,,,,,学校始まって以来の天才魔法使いなんだ！,,,
,Actor02_04,,Character2,,,,,大丈夫、絶対になんとかなる……,,,
,Actor02_04,,Character2,,,,,絶対に……,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
