Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType
Wait,,,,,,1,,,,,
,Actor02_00,,Character0,,,,,っく……、こいつ前より動きが速く…,,,
PlaySe,Slash5,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Slash9,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character0,1,,,,,,,,,
,Actor02_03,,Character0,,,,,う、うそ……,,,
PlaySe,Slash5,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Slash9,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Damage5,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character0,,,,,ぅぅ……、あ……,,,
,Actor02_04,,Character0,,,,,\^,,,
PlaySe,Earth6,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor04_04,,Character2,,,,,ソラさん！,,,
Wait,,,,,,1,,,,,
Balloon,Character0,6,,,,,,,,,
,Actor02_04,,Character0,,,,,はぁ……、はぁ……\nミシェル……、何でまだいるんだよ,,,
,Actor04_04,,Character2,,,,,ソラさんを置いていけるはずが\nありません！,,,
,Actor02_04,,Character0,,,,,フフ……,,,
Balloon,Character0,6,,,,,,,,,
,Actor02_02,,Character0,,,,,ミシェルは、いつも言うこと聞いてくれないんだね\nどうしてかな……,,,
,Actor02_04,,Character0,,,,,ゴホッ……、ぅぅ……,,,
,Actor04_04,,Character2,,,,,ソラさん、しっかりして下さい！,,,
,Actor02_04,,Character0,,,,,あんなやつ……\n本調子なら、なんてことないのに……,,,
Wait,,,,,,1,,,,,
PlaySe,Skill2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Magic5,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor02_03,,Character0,,,,,ミシェル……？,,,
,Actor04_03,,Character2,,,,,じっとしていてください,,,
,Actor02_03,,Character0,,,,,何をするつもり……？,,,
,Actor04_03,,Character2,,,,,ワタシに宿っている魔力を\n全てソラさんに預けます,,,
Balloon,Character0,8,,,,,,,,,
,Actor02_03,,Character0,,,,,そんなことしたら\nミシェルが危ないじゃない……,,,
,Actor02_03,,Character0,,,,,魔力の欠乏が\nどれだけ、辛くて苦しいものか,,,
,Actor02_03,,Character0,,,,,ミシェルは知らないでしょ,,,
,Actor02_03,,Character0,,,,,下手したら、魔者になるかもしれないんだ,,,
,Actor04_03,,Character2,,,,,いいんです\nワタシ……,,,
Balloon,Character2,1,,,,,,,,,
,Actor04_01,,Character2,,,,,ソラさんを信じていますから！,,,
,Actor02_04,,Character0,,,,,く……、どうして、ミシェルは……,,,
,Actor04_01,,Character2,,,,,なんとでも言って下さい,,,
,Actor04_01,,Character2,,,,,ソラさんは、ワタシの憧れなんです\n強くて、自信に満ちていて,,,
,Actor04_03,,Character2,,,,,魔法の扱いがとてつもなく上手で……,,,
,Actor02_02,,Character0,,,,,フフ……,,,
Balloon,Character0,7,,,,,,,,,
,Actor02_02,,Character0,,,,,こんなぼろぼろな姿になっているのに？,,,
,Actor04_03,,Character2,,,,,はい,,,
,Actor02_02,,Character0,,,,,フフ……,,,
,Actor04_03,,Character2,,,,,ソラさん……\nワタシとソラさんの力で、勝って下さい,,,
,Actor04_01,,Character2,,,,,信じていますから,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
