Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType
Wait,,,,,,1,,,,,
,Actor02_03,,Character0,,,,,軍が魔法使いを排除するために\n魔者を解き放ったんだ,,,
,Actor04_03,,Character1,,,,,魔者を……解き放つ？,,,
,Actor02_00,,Character0,,,,,ああ、やつらこの間の騒動を\n現場にいた魔法使いの仕業にする予定らしい,,,
,Actor03_02,,Character2,,,,,どうしてそんなこと……何の意味があるの？,,,
,Actor02_02,,Character0,,,,,おおかた、戦争に負けた理由の\n裏付けにするつもりなんじゃない？,,,
,Actor03_02,,Character2,,,,,魔法使い、狩り……？,,,
,Actor04_04,,Character1,,,,,……！,,,
Balloon,Character0,5,,,,,,,,,
,Actor02_02,,Character0,,,,,フフ……、言い得て妙じゃない,,,
,Actor02_00,,Character0,,,,,エリシャと途中で合流したら\n陣まで一気に駆け抜けるよ,,,
,Actor02_02,,Character0,,,,,エリシャのドラゴンのことは知ってるよね？,,,
,Actor04_03,,Character1,,,,,はい……、飛ぶことが出来ると聞いています,,,
,Actor05_02,,Character2,,,,,も、もしかして……？,,,
,Actor02_00,,Character0,,,,,奴ら予定より早く門を封鎖しやがったんだ,,,
,Actor02_01,,Character0,,,,,陸がダメなら空から逃げればいいじゃないってね,,,
Balloon,Character2,8,,,,,,,,,
,Actor05_02,,Character2,,,,,そ、そらに……\n高いところに、飛ぶんですよね,,,
,Actor03_03,,Character0,,,,,シイナちゃん高いところは……,,,
,Actor05_02,,Character2,,,,,苦手です、しかも動物の背中に乗るなんて,,,
,Actor06_01,,Character2,,,,,楽しみが増えた\nはやくいこう、龍が逃げてしまうかもしれない,,,
PlaySe,Run,80,100,,,,,,,,
,Actor06_01,,Character2,,,,,シイナもはやく,,,
,Actor05_02,,Character2,,,,,え、えぇー……,,,
PlaySe,Run,80,100,,,,,,,,
,Actor05_02,,Character2,,,,,ま、待って下さい,,,
,Actor03_02,,Character0,,,,,はぁ……、もう、この学校どうなっているのよ,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
Wait,,,,,,1,,,,,
,Actor02_02,,Character0,,,,,ほら、ぼさっとしてないで\nミシェルもはやく出なよ,,,
,Actor04_03,,Character2,,,,,ソラさん、先ほど\n「今度のは」と言いましたよね,,,
,Actor02_03,,Character0,,,,,……！,,,
Balloon,Character0,6,,,,,,,,,
,Actor02_02,,Character0,,,,,そんなこと言ったっけ？,,,
,Actor04_00,,Character2,,,,,とぼけないでください,,,
,Actor04_03,,Character2,,,,,ソラさん、魔者について\n知っていることがあるのではないです？,,,
,Actor02_02,,Character0,,,,,あるよ,,,
,Actor02_02,,Character0,,,,,でも、それをミシェルに\n話す必要性はないじゃない,,,
,Actor04_00,,Character2,,,,,ワタシだって被害者の一人です\n知る権利ぐらいはあると思います,,,
,Actor02_02,,Character0,,,,,だったら、話してあげるよ,,,
Balloon,Character0,9,,,,,,,,,
,Actor02_01,,Character0,,,,,もし、仮にミシェルが生き残って\nあたしの信頼に足る魔法使いになれたらの話だけど,,,
,Actor04_00,,Character2,,,,,……！,,,
,Actor04_03,,Character2,,,,,今の約束、忘れないでください\n絶対ですよ,,,
PlaySe,step01,80,100,,,,,,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,,,,,,,,……,,,
,Actor02_04,,Character0,,,,,痛ッ！,,,
,Actor02_04,,Character0,,,,,く……\n頭も傷も全然回復してないや,,,
,Actor02_00,,Character0,,,,,生き残れたら……、か,,,
Balloon,Character0,7,,,,,,,,,
,Actor02_02,,Character0,,,,,フフ……、それまで身体もつかな,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
