Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType
,Actor04_00,,Character2,,,,,残してきた生徒たちは？,,,
,Actor01_00,,Character0,,,,,問題ない、今は陣に入ってもらっている,,,
,Actor01_00,,Character0,,,,,しかし、生徒だけでよく耐えしのいだものだ,,,
,Actor01_00,,Character0,,,,,ミシェルが指揮をとっていたのか？,,,
,Actor04_03,,Character2,,,,,いえ、ワタシは……\n自分の考えた通りに動いただけですから,,,
,Actor01_00,,Character0,,,,,……？,,,
,Actor01_01,,Character0,,,,,何はともあれ助かりそうなんだ\n結果オーライだな,,,
Balloon,Character2,8,,,,,,,,,
,Actor06_04,,Character2,,,,,陣とやらでは、何か食せるのだろうか？,,,
,Actor01_01,,Character0,,,,,そうか、空腹なんだな,,,
,Actor01_01,,Character0,,,,,ありったけの兵糧を積んできた\n戻ったら好きなだけ頂くと良い,,,
Balloon,Character2,4,,,,,,,,,
,Actor06_01,,Character2,,,,,好きなだけ！,,,
,Actor06_01,,Character2,,,,,その陣とやらに戻ることに\n心血を注がねばならない,,,
,Actor03_00,,Character2,,,,,さすが、エリシャは相変わらず太っ腹だなあ,,,
,Actor01_01,,Character0,,,,,ははは……,,,
,Actor01_01,,Character0,,,,,そう、焦らなくとも\n食べ物は逃げたりしないぞ,,,
Wait,,,,,,1,,,,,
,Actor04_00,,Character2,,,,,ワタシは、一旦学校の外に退避したあと,,,
,Actor04_00,,Character2,,,,,エリシャさんの隊と\n残っている魔者の対策を練るつもりです,,,
,Actor04_03,,Character2,,,,,お願いがあるのですが,,,
,Actor04_00,,Character2,,,,,これからもリジェさんたちの\n手を貸して頂けないでしょうか？,,,
,Actor03_00,,Character0,,,,,私は全然問題ないよ\nきっと、他のみんなも同じ意見なんじゃないかな,,,
,Actor04_00,,Character2,,,,,ありがとうございます！,,,
Balloon,Character2,8,,,,,,,,,
,Actor04_03,,Character2,,,,,……,,,
,Actor03_03,,Character0,,,,,ミシェルも、お疲れ様,,,
,Actor04_00,,Character2,,,,,疲れてしまいました\nあまり、無理はするものではないですね,,,
Wait,,,,,,1,,,,,
,Actor03_03,,Character0,,,,,ミシェルはさ\nどうして、頑張ろうって思えたのかな？,,,
,Actor04_03,,Character2,,,,,どうしてでしょう\n自分でもよくわからないです,,,
,Actor04_00,,Character2,,,,,ですけど……,,,
,Actor04_00,,Character2,,,,,こんなくだらない騒ぎで命を落としたくない\nそうは思っていました,,,
,Actor03_01,,Character0,,,,,強いんだね、ミシェルは,,,
Balloon,Character2,8,,,,,,,,,
,Actor04_00,,Character2,,,,,そんなことないです,,,
,Actor03_03,,Character0,,,,,ごめんね、本当なら\n大人の私が率先して動かないといけなかったのに,,,
,Actor04_00,,Character2,,,,,謝らないで下さい\n全ては学校で起きたことなのですから,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
